id,name,category,cuisine,servings,prep_min,cook_min,total_min,photo_file,photo_keywords,photo_url,ingredients,ingredients_json,kcal,protein_g,fat_g,carbs_g,fiber_g,net_carbs_g,glycemic_index,gi_category,glycemic_load,gl_category,gi_note,diet_tags,instructions,steps_json
DB-0988,Chicken Vegetable Quinoa Soup,Soup & Stew,American,5,10,30,40,chicken-vegetable-quinoa-soup.jpg,"Chicken Vegetable Quinoa Soup, healthy food photography, plated, natural light",,"Chicken breast, skinless — 450 g (15.9 oz)
Quinoa, cooked — 250 g (8.8 oz)
Chicken broth, low sodium — 1400 g (49.4 oz)
Carrot — 120 g (4.2 oz)
Celery — 100 g (3.5 oz)
Yellow onion — 100 g (3.5 oz)
Zucchini — 150 g (5.3 oz)
Garlic — 8 g (0.3 oz)
Fresh thyme — 2 g (0.1 oz)
Extra-virgin olive oil — 12 g (0.4 oz)
Fresh parsley — 6 g (0.2 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""chicken_breast"", ""name"": ""Chicken breast, skinless"", ""grams"": 450.0, ""note"": """"}, {""ingredient_id"": ""quinoa"", ""name"": ""Quinoa, cooked"", ""grams"": 250.0, ""note"": """"}, {""ingredient_id"": ""chicken_broth"", ""name"": ""Chicken broth, low sodium"", ""grams"": 1400.0, ""note"": """"}, {""ingredient_id"": ""carrot"", ""name"": ""Carrot"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""celery"", ""name"": ""Celery"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""zucchini"", ""name"": ""Zucchini"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""thyme"", ""name"": ""Fresh thyme"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 12.0, ""note"": """"}, {""ingredient_id"": ""parsley"", ""name"": ""Fresh parsley"", ""grams"": 6.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",238,26.3,6.5,18.3,3.2,15.1,40,low,6.1,low,,"gluten-free, dairy-free, nut-free, high-protein","1. Sauté onion, carrot, celery, garlic in oil.
2. Add broth and chicken; simmer 20 minutes; shred chicken.
3. Add zucchini and cooked quinoa 5 minutes; parsley.","[""Sauté onion, carrot, celery, garlic in oil."", ""Add broth and chicken; simmer 20 minutes; shred chicken."", ""Add zucchini and cooked quinoa 5 minutes; parsley.""]"
DB-0989,Creamy Tomato Basil Soup with White Beans,Soup & Stew,Italian,4,5,25,30,creamy-tomato-basil-soup-with-white-beans.jpg,"Creamy Tomato Basil Soup with White Beans, healthy food photography, plated, natural light",,"Crushed tomatoes, canned — 800 g (28.2 oz)
Cannellini beans, cooked — 250 g (8.8 oz)
Yellow onion — 100 g (3.5 oz)
Garlic — 8 g (0.3 oz)
Vegetable broth, low sodium — 500 g (17.6 oz)
Fresh basil — 20 g (0.7 oz)
Greek yogurt, plain 2% — 100 g (3.5 oz)
Extra-virgin olive oil — 15 g (0.5 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""crushed_tomatoes"", ""name"": ""Crushed tomatoes, canned"", ""grams"": 800.0, ""note"": """"}, {""ingredient_id"": ""white_beans"", ""name"": ""Cannellini beans, cooked"", ""grams"": 250.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""vegetable_broth"", ""name"": ""Vegetable broth, low sodium"", ""grams"": 500.0, ""note"": """"}, {""ingredient_id"": ""basil"", ""name"": ""Fresh basil"", ""grams"": 20.0, ""note"": """"}, {""ingredient_id"": ""greek_yogurt"", ""name"": ""Greek yogurt, plain 2%"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",226,13.0,5.4,35.6,8.3,27.3,28,low,7.7,low,,"vegetarian, gluten-free, nut-free, high-fiber, make-ahead","1. Sauté onion and garlic in oil.
2. Add tomatoes, beans, broth; simmer 15 minutes.
3. Blend with basil; stir in yogurt; salt.","[""Sauté onion and garlic in oil."", ""Add tomatoes, beans, broth; simmer 15 minutes."", ""Blend with basil; stir in yogurt; salt.""]"
DB-0990,Beef & Vegetable Soup,Soup & Stew,American,6,15,75,90,beef-and-vegetable-soup.jpg,"Beef & Vegetable Soup, healthy food photography, plated, natural light",,"Beef chuck roast, trimmed — 600 g (21.2 oz)
Beef broth, low sodium — 1500 g (52.9 oz)
Carrot — 150 g (5.3 oz)
Celery — 120 g (4.2 oz)
Yellow onion — 150 g (5.3 oz)
Green beans — 150 g (5.3 oz)
Zucchini — 150 g (5.3 oz)
Diced tomatoes, canned — 400 g (14.1 oz)
Garlic — 8 g (0.3 oz)
Fresh thyme — 3 g (0.1 oz)
Bay leaves — 1 g (0.0 oz)
Extra-virgin olive oil — 15 g (0.5 oz)
Salt — 4 g (0.1 oz)","[{""ingredient_id"": ""beef_chuck"", ""name"": ""Beef chuck roast, trimmed"", ""grams"": 600.0, ""note"": """"}, {""ingredient_id"": ""beef_broth"", ""name"": ""Beef broth, low sodium"", ""grams"": 1500.0, ""note"": """"}, {""ingredient_id"": ""carrot"", ""name"": ""Carrot"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""celery"", ""name"": ""Celery"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""green_beans"", ""name"": ""Green beans"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""zucchini"", ""name"": ""Zucchini"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""diced_tomatoes"", ""name"": ""Diced tomatoes, canned"", ""grams"": 400.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""thyme"", ""name"": ""Fresh thyme"", ""grams"": 3.0, ""note"": """"}, {""ingredient_id"": ""bay_leaf"", ""name"": ""Bay leaves"", ""grams"": 1.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 4.0, ""note"": """"}]",274,25.6,14.4,12.9,3.5,9.4,23,low,2.2,low,,"gluten-free, dairy-free, nut-free, low-carb, high-protein, make-ahead","1. Brown beef cubes in oil; add onion, carrot, celery, garlic.
2. Add broth, tomatoes, thyme, bay; simmer 60 minutes.
3. Add green beans and zucchini 8 minutes.","[""Brown beef cubes in oil; add onion, carrot, celery, garlic."", ""Add broth, tomatoes, thyme, bay; simmer 60 minutes."", ""Add green beans and zucchini 8 minutes.""]"
DB-0991,Zucchini Chicken Meatball Soup,Soup & Stew,Italian,4,15,25,40,zucchini-chicken-meatball-soup.jpg,"Zucchini Chicken Meatball Soup, healthy food photography, plated, natural light",,"Ground chicken — 450 g (15.9 oz)
Egg, large (50 g each) — 50 g (1.8 oz)
Parmesan, grated — 30 g (1.1 oz)
Almond flour — 25 g (0.9 oz)
Garlic — 6 g (0.2 oz)
Chicken broth, low sodium — 1200 g (42.3 oz)
Zucchini — 250 g (8.8 oz)
Spinach — 100 g (3.5 oz)
Yellow onion — 80 g (2.8 oz)
Carrot — 80 g (2.8 oz)
Extra-virgin olive oil — 10 g (0.4 oz)
Italian seasoning — 2 g (0.1 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""ground_chicken"", ""name"": ""Ground chicken"", ""grams"": 450.0, ""note"": """"}, {""ingredient_id"": ""egg"", ""name"": ""Egg, large (50 g each)"", ""grams"": 50.0, ""note"": """"}, {""ingredient_id"": ""parmesan"", ""name"": ""Parmesan, grated"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""almond_flour"", ""name"": ""Almond flour"", ""grams"": 25.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 6.0, ""note"": """"}, {""ingredient_id"": ""chicken_broth"", ""name"": ""Chicken broth, low sodium"", ""grams"": 1200.0, ""note"": """"}, {""ingredient_id"": ""zucchini"", ""name"": ""Zucchini"", ""grams"": 250.0, ""note"": """"}, {""ingredient_id"": ""spinach"", ""name"": ""Spinach"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 80.0, ""note"": """"}, {""ingredient_id"": ""carrot"", ""name"": ""Carrot"", ""grams"": 80.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""italian_seasoning"", ""name"": ""Italian seasoning"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",327,29.9,19.0,10.7,3.1,7.6,16,low,1.2,low,,"gluten-free, low-carb, high-protein","1. Mix chicken, egg, parmesan, almond flour, garlic; form small meatballs.
2. Sauté onion and carrot; add broth and seasoning; simmer; drop in meatballs 12 minutes.
3. Add zucchini and spinach 4 minutes.","[""Mix chicken, egg, parmesan, almond flour, garlic; form small meatballs."", ""Sauté onion and carrot; add broth and seasoning; simmer; drop in meatballs 12 minutes."", ""Add zucchini and spinach 4 minutes.""]"
DB-0992,Shrimp & Vegetable Miso Soup,Soup & Stew,Japanese,3,10,12,22,shrimp-and-vegetable-miso-soup.jpg,"Shrimp & Vegetable Miso Soup, healthy food photography, plated, natural light",,"Shrimp, peeled — 300 g (10.6 oz)
Vegetable broth, low sodium — 900 g (31.7 oz)
White miso paste — 30 g (1.1 oz)
Bok choy — 150 g (5.3 oz)
Mushrooms (cremini/white) — 100 g (3.5 oz)
Tofu, extra-firm — 150 g (5.3 oz)
Fresh ginger — 6 g (0.2 oz)
Green onions (scallions) — 15 g (0.5 oz)
Toasted sesame oil — 5 g (0.2 oz)","[{""ingredient_id"": ""shrimp"", ""name"": ""Shrimp, peeled"", ""grams"": 300.0, ""note"": """"}, {""ingredient_id"": ""vegetable_broth"", ""name"": ""Vegetable broth, low sodium"", ""grams"": 900.0, ""note"": """"}, {""ingredient_id"": ""miso"", ""name"": ""White miso paste"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""bok_choy"", ""name"": ""Bok choy"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""mushrooms"", ""name"": ""Mushrooms (cremini/white)"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""tofu"", ""name"": ""Tofu, extra-firm"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""ginger"", ""name"": ""Fresh ginger"", ""grams"": 6.0, ""note"": """"}, {""ingredient_id"": ""green_onion"", ""name"": ""Green onions (scallions)"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""sesame_oil"", ""name"": ""Toasted sesame oil"", ""grams"": 5.0, ""note"": """"}]",233,33.1,8.1,11.5,2.5,9.0,11,low,1.0,low,,"pescatarian, dairy-free, nut-free, low-carb, high-protein, quick","1. Simmer broth with ginger and mushrooms 5 minutes; add bok choy and tofu.
2. Add shrimp 3 minutes.
3. Whisk in miso off heat; green onion, sesame oil.","[""Simmer broth with ginger and mushrooms 5 minutes; add bok choy and tofu."", ""Add shrimp 3 minutes."", ""Whisk in miso off heat; green onion, sesame oil.""]"
DB-0993,Lentil Kale Soup with Lemon,Soup & Stew,Mediterranean,5,10,35,45,lentil-kale-soup-with-lemon.jpg,"Lentil Kale Soup with Lemon, healthy food photography, plated, natural light",,"Lentils, cooked — 600 g (21.2 oz)
Kale — 200 g (7.1 oz)
Vegetable broth, low sodium — 1200 g (42.3 oz)
Yellow onion — 120 g (4.2 oz)
Carrot — 120 g (4.2 oz)
Garlic — 8 g (0.3 oz)
Ground cumin — 3 g (0.1 oz)
Lemon juice — 30 g (1.1 oz)
Extra-virgin olive oil — 15 g (0.5 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""lentils"", ""name"": ""Lentils, cooked"", ""grams"": 600.0, ""note"": """"}, {""ingredient_id"": ""kale"", ""name"": ""Kale"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""vegetable_broth"", ""name"": ""Vegetable broth, low sodium"", ""grams"": 1200.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""carrot"", ""name"": ""Carrot"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""cumin"", ""name"": ""Ground cumin"", ""grams"": 3.0, ""note"": """"}, {""ingredient_id"": ""lemon_juice"", ""name"": ""Lemon juice"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",230,14.4,4.5,36.9,12.1,24.7,23,low,5.7,low,,"vegan, gluten-free, dairy-free, nut-free, high-fiber, make-ahead","1. Sauté onion, carrot, garlic, cumin in oil.
2. Add lentils and broth; simmer 20 minutes.
3. Add kale 5 minutes; lemon, salt.","[""Sauté onion, carrot, garlic, cumin in oil."", ""Add lentils and broth; simmer 20 minutes."", ""Add kale 5 minutes; lemon, salt.""]"
DB-0994,Turkey Taco Soup,Soup & Stew,Tex-Mex,5,10,30,40,turkey-taco-soup.jpg,"Turkey Taco Soup, healthy food photography, plated, natural light",,"Ground turkey 93% lean — 500 g (17.6 oz)
Taco seasoning, low sodium — 12 g (0.4 oz)
Black beans, cooked — 300 g (10.6 oz)
Diced tomatoes, canned — 400 g (14.1 oz)
Chicken broth, low sodium — 1000 g (35.3 oz)
Yellow onion — 100 g (3.5 oz)
Bell pepper — 120 g (4.2 oz)
Sweet corn kernels — 80 g (2.8 oz)
Diced green chiles, canned — 100 g (3.5 oz)
Cheddar cheese — 60 g (2.1 oz)
Greek yogurt, plain 2% — 80 g (2.8 oz)
Fresh cilantro — 6 g (0.2 oz)
Extra-virgin olive oil — 10 g (0.4 oz)","[{""ingredient_id"": ""ground_turkey"", ""name"": ""Ground turkey 93% lean"", ""grams"": 500.0, ""note"": """"}, {""ingredient_id"": ""taco_seasoning"", ""name"": ""Taco seasoning, low sodium"", ""grams"": 12.0, ""note"": """"}, {""ingredient_id"": ""black_beans"", ""name"": ""Black beans, cooked"", ""grams"": 300.0, ""note"": """"}, {""ingredient_id"": ""diced_tomatoes"", ""name"": ""Diced tomatoes, canned"", ""grams"": 400.0, ""note"": """"}, {""ingredient_id"": ""chicken_broth"", ""name"": ""Chicken broth, low sodium"", ""grams"": 1000.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""bell_pepper"", ""name"": ""Bell pepper"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""corn"", ""name"": ""Sweet corn kernels"", ""grams"": 80.0, ""note"": """"}, {""ingredient_id"": ""green_chiles"", ""name"": ""Diced green chiles, canned"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""cheddar"", ""name"": ""Cheddar cheese"", ""grams"": 60.0, ""note"": """"}, {""ingredient_id"": ""greek_yogurt"", ""name"": ""Greek yogurt, plain 2%"", ""grams"": 80.0, ""note"": """"}, {""ingredient_id"": ""cilantro"", ""name"": ""Fresh cilantro"", ""grams"": 6.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 10.0, ""note"": """"}]",381,32.8,15.7,28.6,8.6,20.0,28,low,5.6,low,,"gluten-free, nut-free, high-protein, high-fiber, make-ahead","1. Brown turkey with onion and pepper in oil; add seasoning.
2. Add beans, tomatoes, broth, corn, chiles; simmer 20 minutes.
3. Cheddar, yogurt, cilantro.","[""Brown turkey with onion and pepper in oil; add seasoning."", ""Add beans, tomatoes, broth, corn, chiles; simmer 20 minutes."", ""Cheddar, yogurt, cilantro.""]"
DB-0995,Cauliflower Curry Soup,Soup & Stew,Indian,4,10,25,35,cauliflower-curry-soup.jpg,"Cauliflower Curry Soup, healthy food photography, plated, natural light",,"Cauliflower — 800 g (28.2 oz)
Yellow onion — 100 g (3.5 oz)
Garlic — 8 g (0.3 oz)
Fresh ginger — 8 g (0.3 oz)
Curry powder — 8 g (0.3 oz)
Vegetable broth, low sodium — 800 g (28.2 oz)
Coconut milk, canned light — 250 g (8.8 oz)
Chickpeas, cooked — 200 g (7.1 oz)
Extra-virgin olive oil — 15 g (0.5 oz)
Fresh cilantro — 6 g (0.2 oz)
Lime juice — 10 g (0.4 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""cauliflower"", ""name"": ""Cauliflower"", ""grams"": 800.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""ginger"", ""name"": ""Fresh ginger"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""curry_powder"", ""name"": ""Curry powder"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""vegetable_broth"", ""name"": ""Vegetable broth, low sodium"", ""grams"": 800.0, ""note"": """"}, {""ingredient_id"": ""coconut_milk_light"", ""name"": ""Coconut milk, canned light"", ""grams"": 250.0, ""note"": """"}, {""ingredient_id"": ""chickpeas"", ""name"": ""Chickpeas, cooked"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""cilantro"", ""name"": ""Fresh cilantro"", ""grams"": 6.0, ""note"": """"}, {""ingredient_id"": ""lime_juice"", ""name"": ""Lime juice"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",246,10.4,10.1,32.8,9.4,23.4,20,low,4.7,low,,"vegan, gluten-free, dairy-free, nut-free, high-fiber","1. Sauté onion, garlic, ginger, curry powder in oil.
2. Add cauliflower and broth; simmer 15 minutes; blend.
3. Stir in coconut milk and chickpeas; lime, cilantro.","[""Sauté onion, garlic, ginger, curry powder in oil."", ""Add cauliflower and broth; simmer 15 minutes; blend."", ""Stir in coconut milk and chickpeas; lime, cilantro.""]"
DB-0996,"Chicken, Kale & White Bean Soup",Soup & Stew,Italian,4,10,25,35,chicken-kale-and-white-bean-soup.jpg,"Chicken, Kale & White Bean Soup, healthy food photography, plated, natural light",,"Chicken thigh, skinless boneless — 400 g (14.1 oz)
Cannellini beans, cooked — 300 g (10.6 oz)
Kale — 200 g (7.1 oz)
Chicken broth, low sodium — 1200 g (42.3 oz)
Yellow onion — 80 g (2.8 oz)
Garlic — 8 g (0.3 oz)
Extra-virgin olive oil — 12 g (0.4 oz)
Parmesan, grated — 30 g (1.1 oz)
Red pepper flakes — 1 g (0.0 oz)
Lemon (with juice & zest) — 20 g (0.7 oz)","[{""ingredient_id"": ""chicken_thigh"", ""name"": ""Chicken thigh, skinless boneless"", ""grams"": 400.0, ""note"": """"}, {""ingredient_id"": ""white_beans"", ""name"": ""Cannellini beans, cooked"", ""grams"": 300.0, ""note"": """"}, {""ingredient_id"": ""kale"", ""name"": ""Kale"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""chicken_broth"", ""name"": ""Chicken broth, low sodium"", ""grams"": 1200.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 80.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 12.0, ""note"": """"}, {""ingredient_id"": ""parmesan"", ""name"": ""Parmesan, grated"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""red_pepper_flakes"", ""name"": ""Red pepper flakes"", ""grams"": 1.0, ""note"": """"}, {""ingredient_id"": ""lemon"", ""name"": ""Lemon (with juice & zest)"", ""grams"": 20.0, ""note"": """"}]",343,35.4,10.7,28.1,7.1,21.0,25,low,5.2,low,,"gluten-free, nut-free, high-protein, high-fiber","1. Sauté onion and garlic in oil; add broth and chicken; simmer 15 minutes; shred.
2. Add beans and kale 5 minutes.
3. Parmesan, pepper flakes, lemon.","[""Sauté onion and garlic in oil; add broth and chicken; simmer 15 minutes; shred."", ""Add beans and kale 5 minutes."", ""Parmesan, pepper flakes, lemon.""]"
DB-0997,Salmon Miso Soup Bowl,Soup & Stew,Japanese,2,5,12,17,salmon-miso-soup-bowl.jpg,"Salmon Miso Soup Bowl, healthy food photography, plated, natural light",,"Salmon fillet — 250 g (8.8 oz)
Vegetable broth, low sodium — 700 g (24.7 oz)
White miso paste — 25 g (0.9 oz)
Shiitake mushrooms — 80 g (2.8 oz)
Bok choy — 150 g (5.3 oz)
Fresh ginger — 6 g (0.2 oz)
Green onions (scallions) — 10 g (0.4 oz)
Shirataki noodles — 200 g (7.1 oz)","[{""ingredient_id"": ""salmon"", ""name"": ""Salmon fillet"", ""grams"": 250.0, ""note"": """"}, {""ingredient_id"": ""vegetable_broth"", ""name"": ""Vegetable broth, low sodium"", ""grams"": 700.0, ""note"": """"}, {""ingredient_id"": ""miso"", ""name"": ""White miso paste"", ""grams"": 25.0, ""note"": """"}, {""ingredient_id"": ""shiitake"", ""name"": ""Shiitake mushrooms"", ""grams"": 80.0, ""note"": """"}, {""ingredient_id"": ""bok_choy"", ""name"": ""Bok choy"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""ginger"", ""name"": ""Fresh ginger"", ""grams"": 6.0, ""note"": """"}, {""ingredient_id"": ""green_onion"", ""name"": ""Green onions (scallions)"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""shirataki"", ""name"": ""Shirataki noodles"", ""grams"": 200.0, ""note"": """"}]",350,30.4,18.1,16.8,5.6,11.2,11,low,1.2,low,,"pescatarian, dairy-free, nut-free, low-carb, high-protein, omega-3","1. Simmer broth with ginger and shiitake 5 minutes; add bok choy and rinsed shirataki.
2. Add salmon chunks 4 minutes.
3. Miso off heat; green onion.","[""Simmer broth with ginger and shiitake 5 minutes; add bok choy and rinsed shirataki."", ""Add salmon chunks 4 minutes."", ""Miso off heat; green onion.""]"
DB-0998,Mexican Chicken Lime Soup,Soup & Stew,Mexican,4,10,25,35,mexican-chicken-lime-soup.jpg,"Mexican Chicken Lime Soup, healthy food photography, plated, natural light",,"Chicken breast, skinless — 450 g (15.9 oz)
Chicken broth, low sodium — 1200 g (42.3 oz)
Yellow onion — 100 g (3.5 oz)
Garlic — 8 g (0.3 oz)
Jalapeño — 10 g (0.4 oz)
Tomato — 150 g (5.3 oz)
Lime — 60 g (2.1 oz)
Fresh cilantro — 12 g (0.4 oz)
Avocado — 100 g (3.5 oz)
Ground cumin — 2 g (0.1 oz)
Extra-virgin olive oil — 10 g (0.4 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""chicken_breast"", ""name"": ""Chicken breast, skinless"", ""grams"": 450.0, ""note"": """"}, {""ingredient_id"": ""chicken_broth"", ""name"": ""Chicken broth, low sodium"", ""grams"": 1200.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""jalapeno"", ""name"": ""Jalapeño"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""tomato"", ""name"": ""Tomato"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""lime"", ""name"": ""Lime"", ""grams"": 60.0, ""note"": """"}, {""ingredient_id"": ""cilantro"", ""name"": ""Fresh cilantro"", ""grams"": 12.0, ""note"": """"}, {""ingredient_id"": ""avocado"", ""name"": ""Avocado"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""cumin"", ""name"": ""Ground cumin"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",246,29.8,10.1,10.1,3.2,6.9,14,low,1.0,low,,"gluten-free, dairy-free, nut-free, low-carb, high-protein","1. Sauté onion, garlic, jalapeño, cumin in oil.
2. Add broth, tomato, chicken; simmer 18 minutes; shred.
3. Lime juice, cilantro, avocado.","[""Sauté onion, garlic, jalapeño, cumin in oil."", ""Add broth, tomato, chicken; simmer 18 minutes; shred."", ""Lime juice, cilantro, avocado.""]"
